1000 10
932 9 20.000000
933 0 36.000000
933 1 2.000000
933 2 21.000000
933 3 0.000000
933 4 41.000000
933 5 25.000000
933 6 9.000000
933 7 24.000000
933 8 19.000000
933 9 3.000000
934 0 5.000000
934 1 36.000000
934 2 37.000000
934 3 5.000000
934 4 17.000000
934 5 23.000000
934 6 21.000000
934 7 12.000000
934 8 19.000000
934 9 15.000000
935 0 26.000000
935 1 1.000000
935 2 47.000000
935 3 20.000000
935 4 43.000000
935 5 11.000000
935 6 47.000000
935 7 11.000000
935 8 47.000000
935 9 43.000000
936 0 39.000000
936 1 34.000000
936 2 25.000000
936 3 32.000000
936 4 9.000000
936 5 12.000000
936 6 43.000000
936 7 9.000000
936 8 34.000000
936 9 3.000000
937 0 43.000000
937 1 42.000000
937 2 0.000000
937 3 21.000000
937 4 31.000000
937 5 3.000000
937 6 27.000000
937 7 8.000000
937 8 9.000000
937 9 3.000000
938 0 14.000000
938 1 10.000000
938 2 43.000000
938 3 3.000000
938 4 25.000000
938 5 5.000000
938 6 14.000000
938 7 42.000000
938 8 48.000000
938 9 12.000000
939 0 3.000000
939 1 12.000000
939 2 33.000000
939 3 33.000000
939 4 4.000000
939 5 25.000000
939 6 43.000000
939 7 29.000000
939 8 33.000000
939 9 11.000000
940 0 15.000000
940 1 3.000000
940 2 11.000000
940 3 6.000000
940 4 26.000000
940 5 14.000000
940 6 12.000000
940 7 14.000000
940 8 10.000000
940 9 45.000000
941 0 34.000000
941 1 47.000000
941 2 24.000000
941 3 44.000000
941 4 26.000000
941 5 47.000000
941 6 35.000000
941 7 47.000000
941 8 37.000000
941 9 24.000000
942 0 27.000000
942 1 20.000000
942 2 24.000000
942 3 35.000000
942 4 20.000000
942 5 2.000000
942 6 38.000000
942 7 33.000000
942 8 9.000000
942 9 39.000000
943 0 24.000000
943 1 40.000000
943 2 7.000000
943 3 5.000000
943 4 8.000000
943 5 36.000000
943 6 21.000000
943 7 30.000000
943 8 37.000000
943 9 34.000000
944 0 24.000000
944 1 3.000000
944 2 45.000000
944 3 6.000000
944 4 4.000000
944 5 13.000000
944 6 13.000000
944 7 29.000000
944 8 17.000000
944 9 11.000000
945 0 41.000000
945 1 18.000000
945 2 3.000000
945 3 32.000000
945 4 40.000000
945 5 44.000000
945 6 7.000000
945 7 10.000000
945 8 19.000000
945 9 31.000000
946 0 44.000000
946 1 48.000000
946 2 26.000000
946 3 44.000000
946 4 15.000000
946 5 45.000000
946 6 1.000000
946 7 44.000000
946 8 46.000000
946 9 33.000000
947 0 25.000000
947 1 7.000000
947 2 18.000000
947 3 33.000000
947 4 8.000000
947 5 44.000000
947 6 13.000000
947 7 13.000000
947 8 12.000000
947 9 19.000000
948 0 47.000000
948 1 26.000000
948 2 49.000000
948 3 40.000000
948 4 24.000000
948 5 48.000000
948 6 42.000000
948 7 9.000000
948 8 30.000000
948 9 22.000000
949 0 27.000000
949 1 14.000000
949 2 1.000000
949 3 42.000000
949 4 6.000000
949 5 17.000000
949 6 7.000000
949 7 15.000000
949 8 43.000000
949 9 1.000000
950 0 33.000000
950 1 40.000000
950 2 47.000000
950 3 29.000000
950 4 11.000000
950 5 20.000000
950 6 6.000000
950 7 44.000000
950 8 8.000000
950 9 48.000000
951 0 8.000000
951 1 33.000000
951 2 13.000000
951 3 6.000000
951 4 24.000000
951 5 9.000000
951 6 36.000000
951 7 0.000000
951 8 8.000000
951 9 46.000000
952 0 2.000000
952 1 12.000000
952 2 5.000000
952 3 34.000000
952 4 3.000000
952 5 10.000000
952 6 14.000000
952 7 40.000000
952 8 47.000000
952 9 1.000000
953 0 8.000000
953 1 27.000000
953 2 44.000000
953 3 49.000000
953 4 0.000000
953 5 12.000000
953 6 12.000000
953 7 30.000000
953 8 48.000000
953 9 3.000000
954 0 9.000000
954 1 1.000000
954 2 18.000000
954 3 30.000000
954 4 27.000000
954 5 35.000000
954 6 40.000000
954 7 31.000000
954 8 46.000000
954 9 38.000000
955 0 37.000000
955 1 42.000000
955 2 46.000000
955 3 12.000000
955 4 29.000000
955 5 2.000000
955 6 15.000000
955 7 44.000000
955 8 23.000000
955 9 3.000000
956 0 13.000000
956 1 13.000000
956 2 39.000000
956 3 35.000000
956 4 23.000000
956 5 32.000000
956 6 23.000000
956 7 12.000000
956 8 30.000000
956 9 23.000000
957 0 12.000000
957 1 8.000000
957 2 5.000000
957 3 26.000000
957 4 48.000000
957 5 35.000000
957 6 2.000000
957 7 28.000000
957 8 1.000000
957 9 49.000000
958 0 22.000000
958 1 22.000000
958 2 25.000000
958 3 16.000000
958 4 5.000000
958 5 7.000000
958 6 19.000000
958 7 20.000000
958 8 4.000000
958 9 47.000000
959 0 7.000000
959 1 17.000000
959 2 18.000000
959 3 33.000000
959 4 20.000000
959 5 49.000000
959 6 47.000000
959 7 24.000000
959 8 6.000000
959 9 43.000000
960 0 15.000000
960 1 15.000000
960 2 15.000000
960 3 23.000000
960 4 36.000000
960 5 21.000000
960 6 15.000000
960 7 26.000000
960 8 39.000000
960 9 32.000000
961 0 15.000000
961 1 7.000000
961 2 8.000000
961 3 15.000000
961 4 33.000000
961 5 6.000000
961 6 44.000000
961 7 40.000000
961 8 5.000000
961 9 31.000000
962 0 1.000000
962 1 16.000000
962 2 12.000000
962 3 20.000000
962 4 4.000000
962 5 26.000000
962 6 33.000000
962 7 32.000000
962 8 6.000000
962 9 43.000000
963 0 48.000000
963 1 0.000000
963 2 47.000000
963 3 0.000000
963 4 32.000000
963 5 37.000000
963 6 18.000000
963 7 48.000000
963 8 12.000000
963 9 18.000000
964 0 4.000000
964 1 37.000000
964 2 34.000000
964 3 20.000000
964 4 34.000000
964 5 6.000000
964 6 3.000000
964 7 31.000000
964 8 25.000000
964 9 24.000000
965 0 25.000000
965 1 26.000000
965 2 34.000000
965 3 16.000000
965 4 25.000000
965 5 49.000000
965 6 34.000000
965 7 2.000000
965 8 8.000000
965 9 41.000000
966 0 42.000000
966 1 36.000000
966 2 0.000000
966 3 3.000000
966 4 0.000000
966 5 38.000000
966 6 44.000000
966 7 33.000000
966 8 3.000000
966 9 22.000000
967 0 3.000000
967 1 9.000000
967 2 36.000000
967 3 13.000000
967 4 20.000000
967 5 40.000000
967 6 30.000000
967 7 11.000000
967 8 34.000000
967 9 0.000000
968 0 25.000000
968 1 24.000000
968 2 31.000000
968 3 39.000000
968 4 4.000000
968 5 40.000000
968 6 32.000000
968 7 26.000000
968 8 32.000000
968 9 30.000000
969 0 48.000000
969 1 44.000000
969 2 41.000000
969 3 19.000000
969 4 7.000000
969 5 1.000000
969 6 16.000000
969 7 4.000000
969 8 5.000000
969 9 13.000000
970 0 8.000000
970 1 43.000000
970 2 30.000000
970 3 39.000000
970 4 21.000000
970 5 4.000000
970 6 9.000000
970 7 37.000000
970 8 39.000000
970 9 47.000000
971 0 10.000000
971 1 8.000000
971 2 29.000000
971 3 11.000000
971 4 45.000000
971 5 6.000000
971 6 9.000000
971 7 18.000000
971 8 10.000000
971 9 23.000000
972 0 19.000000
972 1 39.000000
972 2 15.000000
972 3 27.000000
972 4 35.000000
972 5 27.000000
972 6 27.000000
972 7 22.000000
972 8 23.000000
972 9 26.000000
973 0 44.000000
973 1 31.000000
973 2 34.000000
973 3 38.000000
973 4 14.000000
973 5 44.000000
973 6 47.000000
973 7 35.000000
973 8 44.000000
973 9 9.000000
974 0 15.000000
974 1 5.000000
974 2 17.000000
974 3 33.000000
974 4 43.000000
974 5 39.000000
974 6 19.000000
974 7 33.000000
974 8 44.000000
974 9 0.000000
975 0 44.000000
975 1 47.000000
975 2 20.000000
975 3 18.000000
975 4 8.000000
975 5 3.000000
975 6 47.000000
975 7 22.000000
975 8 26.000000
975 9 43.000000
976 0 10.000000
976 1 30.000000
976 2 22.000000
976 3 45.000000
976 4 15.000000
976 5 32.000000
976 6 12.000000
976 7 14.000000
976 8 42.000000
976 9 45.000000
977 0 38.000000
977 1 17.000000
977 2 45.000000
977 3 14.000000
977 4 49.000000
977 5 48.000000
977 6 18.000000
977 7 23.000000
977 8 44.000000
977 9 4.000000
978 0 29.000000
978 1 25.000000
978 2 7.000000
978 3 47.000000
978 4 7.000000
978 5 40.000000
978 6 3.000000
978 7 24.000000
978 8 45.000000
978 9 43.000000
979 0 47.000000
979 1 7.000000
979 2 20.000000
979 3 44.000000
979 4 14.000000
979 5 20.000000
979 6 5.000000
979 7 24.000000
979 8 6.000000
979 9 31.000000
980 0 26.000000
980 1 29.000000
980 2 43.000000
980 3 40.000000
980 4 32.000000
980 5 2.000000
980 6 8.000000
980 7 14.000000
980 8 29.000000
980 9 6.000000
981 0 10.000000
981 1 39.000000
981 2 18.000000
981 3 0.000000
981 4 36.000000
981 5 6.000000
981 6 42.000000
981 7 21.000000
981 8 21.000000
981 9 28.000000
982 0 22.000000
982 1 6.000000
982 2 19.000000
982 3 29.000000
982 4 19.000000
982 5 2.000000
982 6 45.000000
982 7 32.000000
982 8 39.000000
982 9 48.000000
983 0 1.000000
983 1 30.000000
983 2 7.000000
983 3 42.000000
983 4 20.000000
983 5 24.000000
983 6 13.000000
983 7 46.000000
983 8 29.000000
983 9 13.000000
984 0 43.000000
984 1 29.000000
984 2 37.000000
984 3 24.000000
984 4 36.000000
984 5 33.000000
984 6 9.000000
984 7 24.000000
984 8 33.000000
984 9 47.000000
985 0 25.000000
985 1 10.000000
985 2 18.000000
985 3 7.000000
985 4 33.000000
985 5 45.000000
985 6 36.000000
985 7 1.000000
985 8 1.000000
985 9 43.000000
986 0 11.000000
986 1 21.000000
986 2 16.000000
986 3 41.000000
986 4 17.000000
986 5 39.000000
986 6 44.000000
986 7 12.000000
986 8 3.000000
986 9 8.000000
987 0 48.000000
987 1 7.000000
987 2 25.000000
987 3 1.000000
987 4 16.000000
987 5 15.000000
987 6 23.000000
987 7 22.000000
987 8 46.000000
987 9 22.000000
988 0 25.000000
988 1 28.000000
988 2 3.000000
988 3 43.000000
988 4 20.000000
988 5 36.000000
988 6 13.000000
988 7 48.000000
988 8 22.000000
988 9 45.000000
989 0 35.000000
989 1 25.000000
989 2 40.000000
989 3 15.000000
989 4 46.000000
989 5 25.000000
989 6 25.000000
989 7 35.000000
989 8 26.000000
989 9 3.000000
990 0 34.000000
990 1 20.000000
990 2 33.000000
990 3 31.000000
990 4 3.000000
990 5 5.000000
990 6 15.000000
990 7 8.000000
990 8 35.000000
990 9 10.000000
991 0 44.000000
991 1 23.000000
991 2 33.000000
991 3 2.000000
991 4 27.000000
991 5 0.000000
991 6 20.000000
991 7 32.000000
991 8 11.000000
991 9 40.000000
992 0 24.000000
992 1 8.000000
992 2 47.000000
992 3 24.000000
992 4 48.000000
992 5 27.000000
992 6 26.000000
992 7 21.000000
992 8 12.000000
992 9 20.000000
993 0 28.000000
993 1 34.000000
993 2 14.000000
993 3 0.000000
993 4 22.000000
993 5 24.000000
993 6 25.000000
993 7 35.000000
993 8 19.000000
993 9 19.000000
994 0 26.000000
994 1 43.000000
994 2 38.000000
994 3 41.000000
994 4 13.000000
994 5 5.000000
994 6 19.000000
994 7 21.000000
994 8 47.000000
994 9 10.000000
995 0 1.000000
995 1 44.000000
995 2 4.000000
995 3 27.000000
995 4 46.000000
995 5 42.000000
995 6 1.000000
995 7 18.000000
995 8 30.000000
995 9 2.000000
996 0 10.000000
996 1 34.000000
996 2 32.000000
996 3 25.000000
996 4 4.000000
996 5 15.000000
996 6 43.000000
996 7 20.000000
996 8 43.000000
996 9 14.000000
997 0 6.000000
997 1 6.000000
997 2 37.000000
997 3 34.000000
997 4 6.000000
997 5 1.000000
997 6 18.000000
997 7 49.000000
997 8 46.000000
997 9 31.000000
998 0 2.000000
998 1 36.000000
998 2 1.000000
998 3 5.000000
998 4 3.000000
998 5 32.000000
998 6 7.000000
998 7 46.000000
998 8 48.000000
998 9 17.000000
999 0 38.000000
999 1 2.000000
999 2 17.000000
999 3 14.000000
999 4 38.000000
999 5 15.000000
999 6 22.000000
999 7 30.000000
999 8 31.000000
999 9 42.000000
